train_losses,val_losses
1.1178663245901192e-05,2.34767267571175e-05
1.1170726331309344e-05,2.3438448116291464e-05
1.1162521300868947e-05,2.3570749799631878e-05
1.1154637732247643e-05,2.343481531058879e-05
1.1146751942450052e-05,2.3423567653779236e-05
1.11377303850274e-05,2.3451241498992888e-05
1.11314367130899e-05,2.3409290720676e-05
1.1121402492485546e-05,2.3391766663540836e-05
1.1114098990952284e-05,2.336723285604207e-05
1.1106519929961775e-05,2.343226366552881e-05
1.109732344618776e-05,2.3367137923464826e-05
1.109018823108337e-05,2.3445615512963565e-05
1.1081749167220269e-05,2.337225069536879e-05
1.1075580548321391e-05,2.324384590562828e-05
1.1067415387248589e-05,2.33780851594923e-05
1.1059889039784118e-05,2.331028208976453e-05
1.105217692340485e-05,2.330568364880203e-05
1.1044114903175714e-05,2.3315593052984962e-05
1.1036136185823815e-05,2.3336466391353094e-05
1.1028256898703253e-05,2.3227489861220062e-05
1.102123399622485e-05,2.332457132297006e-05
1.1013097751697646e-05,2.3282369171195483e-05
1.1007970024331553e-05,2.3205746142839062e-05
1.0999231864713113e-05,2.3193423092191286e-05
1.0992234842229223e-05,2.3260841544050026e-05
1.0985127990906975e-05,2.323456380528723e-05
1.0976208202083452e-05,2.330477402194623e-05
1.096888137407378e-05,2.3181403025349798e-05
1.0961821235808922e-05,2.3242420117383172e-05
1.0955017561432373e-05,2.3403694348759732e-05
1.094687062709559e-05,2.3189625187456944e-05
1.0940104408105876e-05,2.316754422834886e-05
1.09325197739679e-05,2.3176194743515916e-05
1.092619967221368e-05,2.3108320349267224e-05
1.0920259982718939e-05,2.3213587603572502e-05
1.0911925102065994e-05,2.3118458820988823e-05
1.0905093022290567e-05,2.3142972742438644e-05
1.0897670091325726e-05,2.315888835445063e-05
1.0891166313392176e-05,2.3264538657276782e-05
1.0883933064193843e-05,2.31428938655825e-05
1.0765350537637584e-05,2.3040183492844996e-05
1.0756818972089828e-05,2.3081497401965758e-05
1.0753105982029193e-05,2.3093534244729592e-05
1.0750237996181055e-05,2.303606644698508e-05
1.074571390990254e-05,2.3061719896698357e-05
1.0742268212313172e-05,2.3040042931836766e-05
1.0738671058320588e-05,2.302277952414969e-05
1.073408997846682e-05,2.3071028982127624e-05
1.0730240929488522e-05,2.3086354588136135e-05
1.072761841941173e-05,2.305127251517005e-05
1.0723241738847185e-05,2.300432973799274e-05
1.0720074963286193e-05,2.3002440126699915e-05
1.0716151089689846e-05,2.3065748206553443e-05
1.0712293080202438e-05,2.30454903395821e-05
1.070882934201597e-05,2.2961762561520313e-05
1.0705477541656584e-05,2.311278001505781e-05
1.0700995571285431e-05,2.30193924135594e-05
1.0698755993333772e-05,2.303009529526493e-05
1.0695132431545624e-05,2.2973764120839765e-05
1.0691085338797282e-05,2.3015797937413215e-05
1.0687148752042582e-05,2.2987827428564086e-05
1.0627157069218487e-05,2.292516732281713e-05
1.0623670421200444e-05,2.296718774248626e-05
1.0621914307560649e-05,2.2960305397312176e-05
1.0619422881797821e-05,2.2972463358247814e-05
1.0618186894388485e-05,2.2950134674049834e-05
1.0616056266453486e-05,2.2965162136450554e-05
1.0614102325760075e-05,2.2961861522427273e-05
1.0583852824289407e-05,2.2924453706965535e-05
1.0581659780456542e-05,2.2926951688935307e-05
1.0580856444757177e-05,2.2937359018779747e-05
1.057978484018802e-05,2.2906831860128917e-05
1.0579067280744562e-05,2.2903614771727917e-05
1.0578047997694328e-05,2.2907039408408766e-05
1.0577273869953202e-05,2.2923816191360527e-05
1.0575984253182259e-05,2.29107699596597e-05
1.0575248487457818e-05,2.293259011623492e-05
1.057419989784117e-05,2.2918937645280063e-05
1.0573595684585551e-05,2.289625487782091e-05
1.0572825459382674e-05,2.2906136116085024e-05
1.0571389857997553e-05,2.29212457315395e-05
1.0570753862294879e-05,2.2926007847325773e-05
1.056987110457915e-05,2.2915982489519818e-05
1.0568708863209655e-05,2.291828326911302e-05
1.0567892958549437e-05,2.2899522540574614e-05
1.0551953553556307e-05,2.2902037715401225e-05
1.0550908456403132e-05,2.2895255984205272e-05
1.0550673691450273e-05,2.2907649387545344e-05
1.0550004278062683e-05,2.288855254716552e-05
1.0549588575689865e-05,2.2899535497474775e-05
1.0549139059174949e-05,2.290395148490835e-05
1.0548827102893319e-05,2.2918676227505276e-05
1.0548098668093435e-05,2.2899988522392728e-05
1.0548037498692246e-05,2.2907929326897855e-05
1.0547275067163761e-05,2.2908743191126904e-05
1.0539216114158714e-05,2.2891002293068562e-05
1.0538532667088345e-05,2.290301106922007e-05
1.0538285062178826e-05,2.2901603467660635e-05
1.0537983844065459e-05,2.2894949662173008e-05
