Ux,Uy,Vx,omegaRES
0.02335850421250745,0.625231453885808,-0.780089744422264,-0.621784816276749
0.9791385650496655,-0.1790682244659631,0.09603250188914937,0
0.39342003891360544,-0.9044138065074365,-0.1650949411094911,0
-0.05017146049377076,-0.5612972694807341,0.8260921255074364,0.5521099017262185
-0.3352806411484664,0.5941488035699339,0.7311457384731783,0
0.17960481366941775,0.6486312404345711,-0.7396077506618512,-0.5088438348517509
-0.06176038182403801,0.20391810493128387,0.9770379018841505,0
0.600063211902782,0.48915681660457283,-0.6329689964683873,0
-0.24327540852842575,-0.9696101817237537,-0.02594554109971332,0
-0.5077553209553757,-0.5037257560754157,-0.6988883292112942,0
-0.049682100303825735,-0.06002587205787339,0.9969596699932713,0.057398781975603996
-0.029334032824572316,-0.004472238851119341,-0.9995596598492286,0
0.5723056024268687,-0.014337732524334726,-0.819915072953827,0
0.6616278682665656,-0.7327976606781605,0.1589218438027185,0
-0.8167946079403371,-0.5495877689081027,0.1754988681051959,0
-0.1570618659776637,0.43968213218771207,0.8843139673727209,0
0.5997334753109115,-0.6889677653008988,0.40699284633489824,0
-0.23234173852009232,0.7969779383334769,0.5575333912432349,0
0.4753721187674904,0.7571085299526606,0.44811608158090926,0
0.28098466633786306,0.04177617074847624,0.9588025703139276,0
-0.10213803584471176,-0.22674546453876124,0.9685836649174328,0.2129397835513679
-0.29680319088920887,0.699817166944845,0.6497413321678672,0
-0.2471168929499875,0.8246841066655111,0.5087527547169179,0
0.1813465019676553,-0.3320835608666089,-0.9256532584214504,0
-0.21414138965693763,-0.9117802961415814,0.35042853309022354,0.278066902112739
0.13013786344644193,0.0792133864550622,0.9883265532727107,0
-0.8996205523155136,-0.04172786351049881,0.43467418517595363,0
0.5479707008464909,0.468361702929677,0.6930839965275628,0
0.029056504434012517,-0.32906617966267765,0.9438597188948613,0.3276959587821614
-0.9054178321031798,-0.3496974997306175,-0.24068695018993622,0
0.21936725238247015,-0.23333815364878144,-0.9473285146315101,0
-0.5019066592959073,0.4942222951001931,-0.709812671329781,-0.08866565724542663
0.10319465359839211,-0.016499894446057838,0.9945243169234108,0.0057300739230551345
0.07108166858244062,0.8705890562961426,-0.4868491465011806,-0.4741056042856282
0.6709834852187239,0.386147640277766,0.6329859101683446,0
0.2411758198643968,-0.3189104039122962,-0.9165862633649012,0
0.32810963913270397,-0.32355385128945324,0.8875004056472139,0.17290158098553532
0.6785044525830117,-0.5362928446808038,0.5020176217715855,0
0.9765106883039453,0.20784385240042785,-0.0568138068386912,0
-0.6054198325766184,-0.42191187526258245,0.6748756891719471,0
-0.08665159924888154,-1.146564454123048e-05,-0.9962386763302006,0
0.30828003335751963,0.46565491306077283,-0.8295353657171288,-0.2896303018374644
-0.6499267957618008,0.6829879796855497,0.33335053585655056,0
-0.7636350579278744,0.03743027612830109,0.6445622334053174,0
0.5699395618683989,-0.7696692816895201,0.28771182221242786,0
0.19020123574107897,0.5198800533780938,0.8327954250727827,0
-0.08316559845820702,0.8970371223969545,0.43405977039444643,0
0.4454003854933259,0.42627447065046103,0.7873427285966804,0
0.07772194226827422,0.22087689257804796,-0.9721999269775289,-0.212921053790388
0.2886599642699011,-0.9042682255043567,0.31460197292913034,0.19682008818487595
-0.0016318555389425904,0.1416397545198683,0.9899169242855945,0
0.4702684461179607,0.12488713751159775,0.8736422560006801,0
0.019645752831568292,0.06344904755247421,-0.9977916930704348,-0.06303615285678627
-0.40401008084000484,0.2765151072023791,-0.8719605782766269,-0.0723783278590382
-0.2652755255837569,0.9079075717240075,0.32455005273836834,0
0.9890006952062301,-0.12024489889743709,-0.08613239327186137,0
0.9589737327955868,-0.1614260528316935,-0.23304722541853568,0
0.11517134373863876,0.8301578525366158,-0.5455029802422997,-0.5047415377026652
0.45177344064879704,0.6115802869255322,0.6495154432101146,0
-0.7130961944450886,0.1624518351386207,-0.6819847642931817,0
0.9641953876541383,0.144436572375912,0.22240802815272662,0
0.10788788229956171,-0.4150605151197664,0.9033742157275855,0.3922859834218405
0.008039976624972718,0.9579109988549414,0.28695274358088724,0
-0.08475029979705052,-0.17319811553599962,0.9812338148775187,0.1644048265873242
0.1543668543920264,-0.04797414216672079,0.9868481929600308,0.023244954080352653
-0.8224097046309884,0.48049526433474776,-0.304576063866896,0
0.9358268876135185,-0.31464670113623566,0.15882534395895184,0
0.7126945226982129,0.49166331626711735,0.5003335894712517,0
0.9947907695463222,-0.03640120407097353,-0.09521700041284335,0
-0.14615546923376868,-0.03216555506162838,0.9887385680151424,0.010332672327485137
0.6610166687227509,0.2712747840783499,-0.6996191501051995,0
0.7299100001306313,0.5825263950621576,-0.3576232525510454,0
-0.4350021207892292,0.6354400090039773,-0.6379570125532739,-0.2016945695116022
0.7721007891231243,0.4111368613878359,0.4845893649716306,0
0.2523865801021948,-0.7827588705443076,0.5688493339791464,0.40169042461308774
-0.0035660359733854542,0.902728304825845,0.43019634012122054,0
-0.09550858495466406,-0.377948115821766,0.9208872525704407,0.36163718389528154
0.050468601018986675,-0.82196675824437,0.567294957365591,0.5576581918109078
0.01925426474086787,0.09702195770883706,0.9950959818086058,0
0.9137621497148173,0.18739446824403114,0.3604470100029859,0
-0.5959106247450311,-0.7589520812230781,-0.2624543116870915,0
0.493921610796537,-0.1147597460288258,-0.8619000191899021,0
0.02740941652577109,0.6000283962144051,0.7995090040906891,0
-0.5974816703850637,-0.06481820572994587,0.7992585650212479,0
